,name,city,country,iata_code,latitude,longitude,links_count
2832,Kirovsk-Apatity Airport,Apatity,Russia,KVK,67.4633,33.5883,2
2833,Cauayan Airport,Cauayan,Philippines,CYZ,16.929861,121.753036,2
2834,Arctic Village Airport,Arctic Village,United States,ARC,68.1147,-145.579,2
2835,Mekoryuk Airport,Mekoryuk,United States,MYU,60.3714,-166.271,2
2836,Geiteryggen,Skien,Norway,SKE,59.185,9.566944,2
2837,Roros,Roros,Norway,RRS,62.578411,11.342347,2
2838,Orland,Orland,Norway,OLA,63.698908,9.604003,2
2839,Tambow,Tambow,Russia,TBW,52.81,41.48,2
2840,Provincetown Muni,Provincetown,United States,PVC,42.071945,-70.22139,2
2841,Boulder City Municipal Airport,Boulder City,United States,BLD,35.5651,-114.514,2
2842,Grand Canyon West Airport,Grand Canyon West,United States,GCW,35.5925,-113.4859,2
2843,Leirin,Fagernes,Norway,VDB,61.015556,9.288056,2
2844,Bardufoss,Bardufoss,Norway,BDU,69.055758,18.540356,2
2845,Khovd Airport,Khovd,Mongolia,HVD,47.9541,91.6282,2
2846,Altai Airport,Altai,Mongolia,LTI,46.3764,96.2211,2
2847,Whyalla Airport,Whyalla,Australia,WYA,-33.0589,137.514,2
2848,Thargomindah Airport,Thargomindah,Australia,XTG,-27.9864,143.811,2
2849,Cocos Keeling Island Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,-12.1883,96.8339,2
2850,Port Augusta Airport,Argyle,Australia,PUG,-32.506944,137.716667,2
2851,Olympic Dam Airport,Olympic Dam,Australia,OLP,-30.485,136.877,2
2852,Moree Airport,Moree,Australia,MRZ,-29.4989,149.845,2
2853,McArthur River Mine Airport,McArthur River Mine,Australia,MCV,-16.4425,136.084,2
2854,Milingimbi Airport,Milingimbi,Australia,MGT,-12.0944,134.894,2
2855,Lismore Airport,Lismore,Australia,LSY,-28.8303,153.26,2
2856,Horn Island Airport,Horn Island,Australia,HID,-10.5864,142.29,2
2857,Elcho Island Airport,Elcho Island,Australia,ELC,-12.0194,135.571,2
2858,Devonport Airport,Devonport,Australia,DPO,-41.1697,146.43,2
2859,Ceduna Airport,Ceduna,Australia,CED,-32.1306,133.71,2
2860,Coober Pedy Airport,Coober Pedy,Australia,CPD,-29.04,134.721,2
2861,Barcaldine Airport,Barcaldine,Australia,BCI,-23.5653,145.307,2
2862,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,3.908714,108.387897,2
2863,Bakalalan Airport,Bakalalan,Malaysia,BKM,3.974,115.618,2
2864,Kawthoung Airport,Kawthoung,Burma,KAW,10.049258,98.538006,2
2865,Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,21.397481,103.007831,2
2866,Sonderborg,Soenderborg,Denmark,SGD,54.964367,9.791731,2
2867,Mae Sot Airport,Tak,Thailand,MAQ,16.699856,98.545056,2
2868,Nepalgunj Airport,Nepalgunj,Nepal,KEP,28.103633,81.667006,2
2869,Chandragadhi Airport,Chandragarhi,Nepal,BDP,26.570822,88.079578,2
2870,Bornholm Ronne,Ronne,Denmark,RNN,55.063267,14.759558,2
2871,Bharatpur Airport,Bharatpur,Nepal,BHR,27.6781,84.4294,2
2872,Barisal Airport,Barisal,Bangladesh,BZL,22.801,90.3012,2
2873,Shillong Airport,Shillong,India,SHL,25.7036,91.9787,2
2874,Penza Airport,Penza,Russia,PEZ,53.1106,45.0211,2
2875,Orsk Airport,Orsk,Russia,OSW,51.0725,58.5956,2
2876,Kursk East Airport,Kursk,Russia,URS,51.7506,36.2956,2
2877,Lopez Island Airport,Lopez,United States,LPS,48.4839,-122.938,2
2878,Grant County Airport,Silver City,United States,SVC,32.6365,-108.156,2
2879,Akutan Seaplane Base,Akutan,United States,KQA,54.1325,-165.785,2
2880,Mid Delta Regional Airport,Greenville,United States,GLH,33.4829,-90.9856,2
2881,Kearney Municipal Airport,Kearney,United States,EAR,40.727,-99.0068,2
2882,Elista Airport,Elista,Russia,ESL,46.3739,44.3309,2
2883,Beslan Airport,Beslan,Russia,OGZ,43.2051,44.6066,2
2884,Grozny Airport,Grozny,Russia,GRV,43.2981,45.7841,2
2885,Igarka Airport,Igarka,Russia,IAA,67.4372,86.6219,2
2886,Karup,Karup,Denmark,KRP,56.297458,9.124628,2
2887,Kyzyl Airport,Kyzyl,Russia,KYZ,51.6694,94.4006,2
2888,Petrozavodsk Airport,Petrozavodsk,Russia,PES,61.8852,34.1547,2
2889,Solovki Airport,Solovetsky Islands,Russia,CSH,65.03,35.7333,2
2890,Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.634278,22.263356,2
2891,Kingston,Kingston,Canada,YGK,44.225277,-76.596944,2
2892,Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,39.1888,45.4584,2
2893,Santa Rosa Airport,Santa Rosa,Brazil,SRA,-27.9067,-54.5204,2
2894,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,-11.0,-66.0,2
2895,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,-10.8206,-65.3456,2
2896,Reyes Murillo Airport,Nuquí,Colombia,NQU,5.7,-77.28,2
2897,La Pedrera Airport,La Pedrera,Colombia,LPD,-1.33,-69.58,2
2898,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,-0.18,-74.77,2
2899,Chapada Diamantina Airport,Lençóis,Brazil,LEC,-12.4823,-41.277,2
2900,Masbate Airport,Masbate,Philippines,MBT,12.3694,123.629,2
2901,Calbayog Airport,Calbayog City,Philippines,CYP,12.072706,124.545092,2
2902,Virac Airport,Virac,Philippines,VRC,13.576439,124.205672,2
2903,Jolo Airport,Jolo,Philippines,JOL,6.05367,121.011,2
2904,Camiguin Airport,Camiguin,Philippines,CGM,9.25352,124.707,2
2905,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,38.061311,128.669164,2
2906,Wonju Airport,Wonju,South Korea,WJU,37.438081,127.960383,2
2907,Shonai Airport,Shonai,Japan,SYO,38.812222,139.787222,2
2908,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,40.1919,140.371,2
2909,Iwami Airport,Iwami,Japan,IWJ,34.6764,131.79,2
2910,Losuia Airport,Losuia,Papua New Guinea,LSA,-8.50582,151.081,2
2911,Adak Airport,Adak Island,United States,ADK,51.878,-176.646,2
2912,Sambu Airport,Boca de Sábalo,Panama,SAX,8.017,-78.2,2
2913,Contadora Airport,Contadora Island,Panama,OTD,8.62876,-79.0347,2
2914,Bahia Piña Airport,Bahia Piña,Panama,BFQ,7.583,-78.2,2
2915,Skardu Airport,Skardu,Pakistan,KDU,35.335508,75.536047,2
2916,Dalbandin Airport,Dalbandin,Pakistan,DBA,28.8783,64.3998,2
2917,Sabzevar National Airport,Sabzevar,Iran,AFZ,36.168083,57.595183,2
2918,Bojnourd Airport,Bojnourd,Iran,BJB,37.492958,57.308219,2
2919,Bam Airport,Bam,Iran,BXR,29.084169,58.450042,2
2920,Khoram Abad Airport,Khorram Abad,Iran,KHD,33.435378,48.282889,2
2921,Île des Pins Airport,Île des Pins,New Caledonia,ILP,-22.5889,167.456,2
2922,Anelghowhat Airport,Anelghowhat,Vanuatu,AUY,-20.2492,169.771,2
2923,Valesdir Airport,Valesdir,Vanuatu,VLS,-16.7961,168.177,2
2924,Tongoa Island Airport,Tongoa Island,Vanuatu,TGH,-16.8911,168.551,2
2925,Naone Airport,Maewo Island,Vanuatu,MWF,-15.0,168.083,2
2926,Sara Airport,Pentecost Island,Vanuatu,SSR,-15.4708,168.152,2
2927,Sangafa Airport,Sangafa,Vanuatu,EAE,-17.0903,168.343,2
2928,Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,-14.3114,-178.066,2
2929,Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.269,-178.976,2
2930,Rotuma Airport,Rotuma,Fiji,RTA,-12.4825,177.071,2
2931,Lakeba Island Airport,Lakeba Island,Fiji,LKB,-18.1992,-178.817,2
2932,Cicia Airport,Cicia,Fiji,ICI,-17.7433,-179.342,2
2933,Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,-19.8425,-157.703,2
2934,Mauke Airport,Mauke Island,Cook Islands,MUK,-20.1361,-157.345,2
2935,Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,-21.8956,-157.905,2
2936,Long Banga Airport,Long Banga,Malaysia,LBP,3.18495,115.454,2
2937,Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,9.957053,-84.139797,2
2938,Aerotortuguero Airport,Roxana,Costa Rica,TTQ,10.569,-83.5148,2
2939,Jaqué Airport,Jaqué,Panama,JQE,7.51778,-78.1572,2
2940,Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,21.333,-71.2,2
2941,Ubari Airport,Ubari,Libya,QUB,26.5675,12.8231,2
2942,Balikesir Korfez Airport,Balikesir Korfez,Turkey,EDO,39.5546,27.0138,2
2943,Isparta Süleyman Demirel Airport,Isparta,Turkey,ISE,37.8554,30.3684,2
2944,Mount Pleasant,Mount Pleasant,Falkland Islands,MPN,-51.822777,-58.447222,2
2945,Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,42.4542,-2.32083,2
2946,Yakima Air Terminal McAllister Field,Yakima,United States,YKM,46.5682,-120.544,2
2947,Victoria Regional Airport,Victoria,United States,VCT,28.8526,-96.9185,2
2948,Quincy Regional Baldwin Field,Quincy,United States,UIN,39.9427,-91.1946,2
2949,Salina Municipal Airport,Salina,United States,SLN,38.791,-97.6522,2
2950,Adirondack Regional Airport,Saranac Lake,United States,SLK,44.3853,-74.2062,2
2951,Sheridan County Airport,Sheridan,United States,SHR,44.7692,-106.98,2
2952,Rutland State Airport,Rutland,United States,RUT,43.5294,-72.9496,2
2953,Pease International Tradeport,Portsmouth,United States,PSM,43.0779,-70.8233,2
2954,Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,45.5709,-84.7967,2
2955,Pocatello Regional Airport,Pocatello,United States,PIH,42.9098,-112.596,2
2956,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,31.4671,-89.3371,2
2957,Northwest Alabama Regional Airport,Muscle Shoals,United States,MSL,34.7453,-87.6102,2
2958,Muskegon County Airport,Muskegon,United States,MKG,43.1695,-86.2382,2
2959,Lancaster Airport,Lancaster,United States,LNS,40.1217,-76.2961,2
2960,North Platte Regional Airport Lee Bird Field,North Platte,United States,LBF,41.1262,-100.684,2
2961,Laramie Regional Airport,Laramie,United States,LAR,41.3121,-105.675,2
2962,Kirksville Regional Airport,Kirksville,United States,IRK,40.0935,-92.5449,2
2963,Wokal Field Glasgow International Airport,Glasgow,United States,GGW,48.2125,-106.615,2
2964,Elko Regional Airport,Elko,United States,EKO,40.8249,-115.792,2
2965,Chippewa Valley Regional Airport,Eau Claire,United States,EAU,44.8658,-91.4843,2
2966,Houghton County Memorial Airport,Hancock,United States,CMX,47.1684,-88.4891,2
2967,William R Fairchild International Airport,Port Angeles,United States,CLM,48.1202,-123.5,2
2968,Chippewa County International Airport,Sault Ste Marie,United States,CIU,46.2508,-84.4724,2
2969,Cape Girardeau Regional Airport,Cape Girardeau,United States,CGI,37.2253,-89.5708,2
2970,Western Nebraska Regional Airport,Scottsbluff,United States,BFF,41.874,-103.596,2
2971,Walla Walla Regional Airport,Walla Walla,United States,ALW,46.0949,-118.288,2
2972,Athens Ben Epps Airport,Athens,United States,AHN,33.9486,-83.3263,2
2973,Aberdeen Regional Airport,Aberdeen,United States,ABR,45.4491,-98.4218,2
2974,Arua Airport,Arua,Uganda,RUA,3.05,30.917,2
2975,Bukoba Airport,Bukoba,Tanzania,BKZ,-1.3,31.8,2
2976,Lokichoggio Airport,Lokichoggio,Kenya,LKG,4.204117,34.348186,2
2977,Gode Airport,Gode,Ethiopia,GDE,5.935128,43.578567,2
2978,Sao Filipe Airport,Sao Filipe,Fogo Island,SFL,0.0,14.885,2
2979,La Gomera Airport,La Gomera,Spain,GMZ,28.0296,-17.2146,2
2980,Oranjemund Airport,Oranjemund,Namibia,OMD,-28.5847,16.4467,2
2981,Ondangwa Airport,Ondangwa,Namibia,OND,-17.8782,15.9526,2
2982,Luderitz Airport,Luderitz,Namibia,LUD,-26.6874,15.2429,2
2983,Chimoio Airport,Chimoio,Mozambique,VPY,-19.151267,33.428958,2
2984,Namibe Airport,Mocamedes,Angola,MSZ,-15.261222,12.146756,2
2985,Chipata Airport,Chipata,Zambia,CIP,-13.5583,32.5872,2
2986,Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,SHC,14.0781,38.2725,2
2987,Barra Airport,Barra,United Kingdom,BRR,57.0228,-7.44306,2
2988,Land's End / St. Just Airport,Land's End,United Kingdom,LEQ,50.1028,-5.67056,2
2989,Campbeltown Airport,Campbeltown,United Kingdom,CAL,55.4372,-5.68639,2
2990,Guemar Airport,Guemar,Algeria,ELU,33.5114,6.77679,2
2991,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW,21.375,0.923889,2
2992,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,31.6457,-2.26986,2
2993,Masset Airport,Masset,Canada,ZMT,54.0275,-132.125,2
2994,Rae Lakes Airport,Gamètì,Canada,YRA,64.1161,-117.31,2
2995,Powell River Airport,Powell River,Canada,YPW,49.8342,-124.5,2
2996,Peawanuck Airport,Peawanuck,Canada,YPO,54.9881,-85.4433,2
2997,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,58.7114,-65.9928,2
2998,Lutselk'e Airport,Lutselk'e,Canada,YSG,62.4183,-110.682,2
2999,Kimmirut Airport,Kimmirut,Canada,YLC,62.85,-69.8833,2
3000,Grise Fiord Airport,Grise Fiord,Canada,YGZ,76.4261,-82.9092,2
3001,Tarapacá Airport,Tarapacá,Colombia,TCD,-2.867,-69.733,2
3002,Ogoki Post Airport,Ogoki Post,Canada,YOG,51.6586,-85.9017,2
3003,Summer Beaver Airport,Summer Beaver,Canada,SUR,52.7086,-88.5419,2
3004,Whatì Airport,Whatì,Canada,YLE,63.1317,-117.246,2
3005,Anahim Lake Airport,Anahim Lake,Canada,YAA,52.4525,-125.303,2
3006,Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM,-5.6433,143.895,2
3007,Mendi Airport,Mendi,Papua New Guinea,MDU,-6.14774,143.657,2
3008,Chimbu Airport,Kundiawa,Papua New Guinea,CMU,-6.02429,144.971,2
3009,Tiree,Tiree,United Kingdom,TRE,56.499167,-6.869167,2
3010,Marau Airport,Marau,Solomon Islands,RUS,-9.86167,160.825,2
3011,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ,-10.7203,165.795,2
3012,Uru Harbour Airport,Atoifi,Solomon Islands,ATD,-8.87333,161.011,2
3013,Dundee,Dundee,United Kingdom,DND,56.452499,-3.025833,2
3014,Islay,Islay,United Kingdom,ILY,55.681944,-6.256667,2
3015,Gloucestershire,Golouchestershire,United Kingdom,GLO,51.894167,-2.1672219999999998,2
3016,Kuopio,Kuopio,Finland,KUO,63.00715,27.797756,2
3017,Kogalym International,Kogalym,Russia,KGP,62.18,74.53,2
3018,Kuusamo,Kuusamo,Finland,KAO,65.987575,29.239381,2
3019,Framnes,Narvik,Norway,NVK,68.435833,17.388056,2
3020,Yampa Valley,Hayden,United States,HDN,40.481181,-107.21766,2
3021,Cortez Muni,Cortez,United States,CEZ,37.303,-108.628056,2
3022,Key Field,Meridian,United States,MEI,32.332624,-88.751868,2
3023,Ogle,Georgetown,Guyana,OGL,6.806944,-58.104444,2
3024,Chumphon,Chumphon,Thailand,CJM,10.7112,99.361706,2
3025,Joensuu,Joensuu,Finland,JOE,62.662906,29.60755,2
3026,Bemidji Regional Airport,Bemidji,United States,BJI,47.510722,-94.934722,2
3027,Monaco,Monaco,Monaco,MCM,43.73333333,7.41666666,2
3028,Magic Valley Regional Airport,Twin Falls,United States,TWF,42.481803,-114.487733,2
3029,Eagle Co Rgnl,Vail,United States,EGE,39.642556,-106.917694,2
3030,Paulatuk,Paulatuk,Canada,YPC,62.35,-124.3333,2
3031,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,35.9523611,-112.1469722,2
3032,Dhangarhi,Dhangarhi,Nepal,DHI,28.753333,80.581944,2
3033,Tumling Tar,Tumling Tar,Nepal,TMI,27.315,87.193333,2
3034,Brac,Brac,Croatia,BWK,43.285719,16.679719,2
3035,Pai,Pai,Thailand,PYY,19.372,98.437,2
3036,Ca Mau,Ca Mau,Vietnam,CAH,9.188049,105.174721,2
3037,Rach Gia,Rach Gia,Vietnam,VKG,9.949676,105.133659,2
3038,Oudomxay,Muang Xay,Laos,ODY,20.6827,101.994,2
3039,Luang Namtha,Luang Namtha,Laos,LXG,20.960556,101.4025,2
3040,Trat,Trat,Thailand,TDX,12.274572,102.318958,2
3041,Ranong,Ranong,Thailand,UNN,9.777622,98.585483,2
3042,Buri Ram,Buri Ram,Thailand,BFV,15.229539,103.253231,2
3043,Roi Et,Roi Et,Thailand,ROI,16.116761,103.773797,2
3044,Kuressaare,Kuressaare,Estonia,URE,58.229883,22.509494,2
3045,Santa Elena Airport,Santa Elena de Uairen,Venezuela,SNV,4.554722,-61.144922,2
3046,Barkley Regional Airport,PADUCAH,United States,PAH,37.0602875,-88.7729583,2
3047,Mid-Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,39.3451039,-81.4392031,2
3048,Vancouver Coal Harbour,Vancouver,Canada,CXH,49.289722,-123.115833,2
3049,Redding Muni,Redding,United States,RDD,40.509,-122.293389,2
3050,Sihanoukville,Sihanoukville,Cambodia,KOS,10.579686,103.636828,2
3051,McClellan-Palomar Airport,Carlsbad,United States,CLD,33.0742,-117.1648,2
3052,Mae Hong Son,Mae Hong Son,Thailand,HGN,19.301667,97.975,2
3053,Xieng Khouang,Phon Savan,Laos,XKH,19.449997,103.158333,2
3054,Funafuti International,Funafuti,Tuvalu,FUN,-8.525,179.196389,2
3055,Kingscote Airport,Kingscote,Australia,KGC,-35.713889,137.521389,2
3056,Knox County Regional Airport,Rockland,United States,RKD,44.0601111,-69.0992303,2
3057,Hancock County - Bar Harbor,Bar Harbor,United States,BHB,44.4497689,-68.3615653,2
3058,Bert Mooney Airport,Butte,United States,BTM,45.954806,-112.497472,2
3059,Naples Muni,Naples,United States,APF,26.152619,-81.775294,2
3060,Ataq,Ataq,Yemen,AXK,14.551322,46.826183,2
3061,Gyumri,Gyumri,Armenia,LWN,40.750369,43.859342,2
3062,Sukhothai,Sukhothai,Thailand,THS,17.237992,99.818183,2
3063,Mau Hau,Waingapu,Indonesia,WGP,-9.669217,120.302006,2
3064,Naha,Naha,Indonesia,NAH,3.683214,125.528019,2
3065,Forbes Fld,Topeka,United States,FOE,38.950944,-95.663611,2
3066,Cedar City Rgnl,Cedar City,United States,CDC,37.700967,-113.098847,2
3067,Modesto City Co Harry Sham,Modesto,United States,MOD,37.625817,-120.954422,2
3068,Stockton Metropolitan,Stockton,United States,SCK,37.894167,-121.238306,2
3069,Scott Afb Midamerica,Belleville,United States,BLV,38.545178,-89.835183,2
3070,Lea Co Rgnl,Hobbs,United States,HOB,32.687528,-103.217028,2
3071,Augsburg,Augsburg,Germany,AGB,48.425158,10.931764,2
3072,Ogdensburg Intl,Ogdensburg,United States,OGS,44.681854,-75.4655,2
3073,Chico Muni,Chico,United States,CIC,39.795383,-121.858422,2
3074,Augusta State,Augusta,United States,AUG,44.320647,-69.797317,2
3075,Waynesville Rgnl Arpt At Forney Fld,Fort Leonardwood,United States,TBN,37.741631,-92.140736,2
3076,Chisholm Hibbing,Hibbing,United States,HIB,47.3866,-92.838994,2
3077,Teterboro,Teterboro,United States,TEB,40.850103,-74.060837,2
3078,Hamburg Finkenwerder,Hamburg,Germany,XFW,53.535886,9.837025,2
3079,Scappoose Industrial Airpark,San Luis,United States,SPB,45.771028,-122.861833,2
3080,Havre City Co,Havre,United States,HVR,48.542983,-109.762342,2
3081,Cavern City Air Terminal,Carlsbad,United States,CNM,32.337472,-104.263278,2
3082,Jonesboro Muni,Jonesboro,United States,JBR,35.831708,-90.646417,2
3083,Mannheim City,Mannheim,Germany,MHG,49.472706,8.514264,2
3084,Massena Intl Richards Fld,Massena,United States,MSS,44.935833,-74.845547,2
3085,Waimea Kohala,Kamuela,United States,MUE,20.001328,-155.668108,2
3086,Pueblo Memorial,Pueblo,United States,PUB,38.289085,-104.496572,2
3087,Ernest A Love Fld,Prescott,United States,PRC,34.654472,-112.419583,2
3088,Hana,Hana,United States,HNM,20.795636000000002,-156.014439,2
3089,Platinum,Port Moller,United States,PTU,59.011356,-161.819664,2
3090,Iliamna,Iliamna,United States,ILI,59.754356,-154.910961,2
3091,Tatalina Lrrs,Tatalina,United States,TLJ,62.894369,-155.976525,2
3092,Cape Lisburne Lrrs,Cape Lisburne,United States,LUR,68.875133,-166.110022,2
3093,Noto,Wajima,Japan,NTQ,37.293097,136.961853,2
3094,Tamworth,Tamworth,Australia,TMW,-31.083889,150.846667,2
3095,Richmond,Richmond,Australia,RCM,-33.600556,150.780833,2
3096,Melbourne Essendon,Melbourne,Australia,MEB,-37.728056,144.901944,2
3097,Avalon,Avalon,Australia,AVV,-38.039444,144.469444,2
3098,Bamaga Injinoo,Amberley,Australia,ABM,-10.950833,142.459444,2
3099,Lahad Datu,Lahad Datu,Malaysia,LDU,5.032247,118.324036,2
3100,Limbang,Limbang,Malaysia,LMN,4.808303,115.010439,2
3101,Babo,Babo,Indonesia,BXB,-2.532242,133.438894,2
3102,Kasiguncu,Poso,Indonesia,PSJ,-1.416753,120.657669,2
3103,Wamena,Wamena,Indonesia,WMX,-4.102511,138.957372,2
3104,Putao,Putao,Burma,PBU,27.329922,97.426269,2
3105,Kyaukpyu,Kyaukpyu,Burma,KYP,19.426447,93.534836,2
3106,Kengtung,Kengtung,Burma,KET,21.301611,99.635997,2
3107,Loei,Loei,Thailand,LOE,17.439132999999998,101.722064,2
3108,Sakon Nakhon,Sakon Nakhon,Thailand,SNO,17.195142,104.118625,2
3109,Narathiwat,Narathiwat,Thailand,NAW,6.519922,101.7434,2
3110,Phrae,Phrae,Thailand,PRH,18.132169,100.164664,2
3111,Lampang,Lampang,Thailand,LPT,18.270933,99.504167,2
3112,Agatti,Agatti Island,India,AGX,10.823656,72.176042,2
3113,Biratnagar,Biratnagar,Nepal,BIR,26.481453,87.264036,2
3114,Pokhara,Pokhara,Nepal,PKR,28.200881,83.982056,2
3115,Bhairahawa,Bhairawa,Nepal,BWA,27.505703,83.41625,2
3116,Ludhiana,Ludhiaha,India,LUH,30.854681,75.952592,2
3117,Kanpur,Kanpur,India,KNU,26.441444,80.364864,2
3118,Oostende,Ostend,Belgium,OST,51.198889,2.862222,2
3119,Brandon Muni,Brandon,Canada,YBR,49.91,-99.951944,2
3120,Gwalior,Gwalior,India,GWL,26.293336,78.227753,2
3121,Kullu Manali,Kulu,India,KUU,31.876706,77.154367,2
3122,Shah Mokhdum,Rajshahi,Bangladesh,RJH,24.437219,88.616511,2
3123,China Bay,Trinciomalee,Sri Lanka,TRR,8.538514,81.181853,2
3124,Khajuraho,Khajuraho,India,HJR,24.817197,79.918597,2
3125,Jamnagar,Jamnagar,India,JGA,22.465522,70.012556,2
3126,Belgaum,Belgaum,India,IXG,15.859286,74.618292,2
3127,Pevek,Pevek,Russia,PWE,69.783283,170.597006,2
3128,F D Roosevelt,Oranjestad,Netherlands Antilles,EUX,17.496492,-62.979439,2
3129,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,18.255694,-67.148472,2
3130,San Tome,San Tome,Venezuela,SOM,8.945147,-64.151083,2
3131,San Antonio Del Tachira,San Antonio,Venezuela,SVZ,7.840831,-72.439742,2
3132,Casique Aramare,Puerto Ayacucho,Venezuela,PYH,5.619992,-67.606103,2
3133,La Fria,La Fria,Venezuela,LFR,8.239167,-72.271028,2
3134,Antonio Jose De Sucre,Cumana,Venezuela,CUM,10.450333,-64.130472,2
3135,Jose Leonardo Chirinos,Coro,Venezuela,CZE,11.414867,-69.681656,2
3136,Canaima,Canaima,Venezuela,CAJ,6.2319890000000004,-62.854433,2
